unix_time,iso_time,x,y,z,roll_deg,pitch_deg,yaw_deg
1771802399.3043182,2026-02-22T23:19:59.304318+00:00,0.8438410741634754,-2.4161501116617132,0.4753594352541779,177.11635474454363,-70.2915021501069,-13.853196925697969
1771802399.3050623,2026-02-22T23:19:59.305062+00:00,0.8447027746544064,-2.4184022392028965,0.4760104571390342,177.07813448678368,-70.27237167403196,-13.814960521880126
1771802399.3067744,2026-02-22T23:19:59.306774+00:00,0.8507783648380233,-2.43389405373378,0.48097353651313873,176.8196503434673,-70.12352273536447,-13.52936607981287
1771802399.3079755,2026-02-22T23:19:59.307976+00:00,0.8516802603519287,-2.4360684279670766,0.48176257705347086,176.79228707504643,-70.11519909693743,-13.489343157481953
1771802399.3088682,2026-02-22T23:19:59.308868+00:00,0.8525620122864482,-2.4382276225370285,0.48256553228782123,176.75840283288525,-70.11312881775325,-13.441533715775519
1771802399.3094745,2026-02-22T23:19:59.309474+00:00,0.8534386161334788,-2.4403759665003797,0.4833785008091715,176.70368878234544,-70.11146840057366,-13.374231900400993
1771802399.310153,2026-02-22T23:19:59.310153+00:00,0.8543290928733503,-2.4425223633748683,0.48420323782693014,176.60516124538424,-70.11603081151033,-13.263741501009932
1771802399.3114488,2026-02-22T23:19:59.311449+00:00,0.8598611368872622,-2.4551241324153215,0.4893232607331794,176.36283317377342,-70.05002924399416,-12.867708360837694
1771802399.3127127,2026-02-22T23:19:59.312713+00:00,0.8607995253361637,-2.4572011349100737,0.49023170510311714,176.3422642005184,-70.04327400212213,-12.822129713349867
1771802399.361492,2026-02-22T23:19:59.361492+00:00,0.8617322843556994,-2.459281039454959,0.4911575289789397,176.28754326354272,-70.03591689615325,-12.749682287771702
1771802399.3631585,2026-02-22T23:19:59.363158+00:00,0.868375319640165,-2.473490202484147,0.4974564680256987,175.68699863899482,-69.9846479084544,-11.960971633046778
1771802399.3645253,2026-02-22T23:19:59.364525+00:00,0.8693580626272885,-2.47549836242653,0.4983542670568263,175.61858386012688,-69.99363978930069,-11.869138076603514
1771802399.366777,2026-02-22T23:19:59.366777+00:00,0.8703443596942789,-2.4774817337949453,0.4992379154656627,175.5669409404349,-70.00446998401223,-11.783560237223266
1771802399.407177,2026-02-22T23:19:59.407177+00:00,0.8913723279988398,-2.5074665553505016,0.5260383412984159,175.34004557505594,-70.02592178631815,-11.346398053915568
1771802399.4520922,2026-02-22T23:19:59.452092+00:00,0.8927261095765369,-2.509905040670911,0.5272074937076253,175.29404029511724,-70.01463049433768,-11.255966991483541
1771802399.4529467,2026-02-22T23:19:59.452947+00:00,0.8938203142529254,-2.511892540357732,0.5281459793626071,175.24500682720017,-70.00215530399151,-11.179672798623468
1771802399.4537678,2026-02-22T23:19:59.453768+00:00,0.8949089236579061,-2.5138846347279813,0.5290668186940499,175.1763411105612,-69.98335721788348,-11.090354097202862
1771802399.4547338,2026-02-22T23:19:59.454734+00:00,0.8960024704961137,-2.51587770161863,0.5299615033709866,175.10854384435234,-69.96368434349412,-11.003438171358185
1771802399.4556534,2026-02-22T23:19:59.455653+00:00,0.8971049598682499,-2.517860101546859,0.5308371983258248,175.03885839500632,-69.94696992846512,-10.9126925889009
1771802399.4565969,2026-02-22T23:19:59.456597+00:00,0.8982203158279563,-2.51983027637629,0.5317033780396777,174.97557671367636,-69.93696426951371,-10.822689433696139
1771802399.4575975,2026-02-22T23:19:59.457597+00:00,0.8993443013895649,-2.521789305764835,0.5325712008412248,174.91603269042906,-69.93667565954964,-10.733148098997747
1771802399.4586549,2026-02-22T23:19:59.458655+00:00,0.9004663022867918,-2.5237359867425644,0.5334359409243375,174.86166543195293,-69.94637727754726,-10.646247467189697
1771802399.459602,2026-02-22T23:19:59.459602+00:00,0.9015884569362905,-2.525675614586514,0.5342904480389495,174.8144606320339,-69.95513731593229,-10.565378275396244
1771802399.4956722,2026-02-22T23:19:59.495672+00:00,0.9027153391642468,-2.5276142782678814,0.5351309993721169,174.77118579118238,-69.96426479946179,-10.490507917002779
1771802399.4964697,2026-02-22T23:19:59.496470+00:00,0.9038491787009114,-2.5295574434393933,0.5359530692788848,174.70597269783983,-69.96847332836423,-10.40048427889312
1771802399.4974053,2026-02-22T23:19:59.497405+00:00,0.904987574069238,-2.5315055825612345,0.53675049984612,174.62361513984038,-69.96159803903912,-10.301152904926118
1771802399.5050206,2026-02-22T23:19:59.505021+00:00,0.9061286080079763,-2.533451579467013,0.5375173986481224,174.54093078426584,-69.9504302911625,-10.204235101385802
1771802399.5240967,2026-02-22T23:19:59.524097+00:00,0.9119633612281518,-2.5429998541015326,0.541071267718963,174.48436980218426,-69.92118384672689,-10.010392350329965
