unix_time,iso_time,x,y,z,roll_deg,pitch_deg,yaw_deg
1772054410.6075513,2026-02-25T21:20:10.607551+00:00,5.9975017187594,-11.002641678547302,-1.4007730096192679,179.11216072921212,-70.90555478275132,-26.31204170407648
1772054410.60846,2026-02-25T21:20:10.608460+00:00,6.008482197038874,-10.995718870975058,-1.3936176774670985,179.08999253994406,-70.87910310117702,-25.323553223068867
1772054410.61632,2026-02-25T21:20:10.616320+00:00,6.010022274399841,-10.994727684506044,-1.392543805616022,179.09897949421077,-70.88147770586323,-25.198215255727636
1772054410.6174514,2026-02-25T21:20:10.617451+00:00,6.0115723879286955,-10.993726063367449,-1.3914529260742512,179.10571837857316,-70.88221905043424,-25.065306586544523
1772054410.6247222,2026-02-25T21:20:10.624722+00:00,6.013126895770485,-10.992712119361592,-1.3903511224711356,179.09043070245355,-70.88740557009967,-24.90284393148468
1772054410.627626,2026-02-25T21:20:10.627626+00:00,6.014677415218728,-10.99169480149972,-1.3892374254312743,179.10351333675072,-70.89953479678087,-24.768092853822967
1772054410.6283119,2026-02-25T21:20:10.628312+00:00,6.016216080091524,-10.990680821758092,-1.388109353990308,179.10191130651225,-70.90352754299577,-24.625420796504002
1772054410.6299417,2026-02-25T21:20:10.629942+00:00,6.017736466277865,-10.98966648087065,-1.3869707162468305,179.08996907626795,-70.90857970720738,-24.475944112608747
1772054410.6304758,2026-02-25T21:20:10.630476+00:00,6.019245283462405,-10.988650793544451,-1.3858192897203834,179.0652669590498,-70.90966054495502,-24.315924189603304
1772054410.6310062,2026-02-25T21:20:10.631006+00:00,6.020754557111956,-10.98763428739171,-1.3846534643831647,179.01106987795924,-70.91853108589815,-24.123964132430388
1772054410.6315308,2026-02-25T21:20:10.631531+00:00,6.022273698637245,-10.986614450423485,-1.383466800651973,178.94626137731032,-70.9318756323383,-23.921205866203678
1772054410.638677,2026-02-25T21:20:10.638677+00:00,6.023807422862726,-10.985595725597138,-1.382259146950815,178.85573641974725,-70.94996949378618,-23.69253486415598
1772054410.6394448,2026-02-25T21:20:10.639445+00:00,6.02535028067716,-10.98457999789859,-1.3810226599587077,178.78862616671526,-70.97232307548386,-23.487491372039198
1772054410.639995,2026-02-25T21:20:10.639995+00:00,6.026895978886971,-10.98356176040171,-1.3797535279147362,178.7326870391847,-71.00029747646525,-23.295253020567912
1772054410.667406,2026-02-25T21:20:10.667406+00:00,6.028438915138878,-10.982532605520833,-1.378463470936685,178.70881140025026,-71.02755526197834,-23.133775723625813
1772054410.6680758,2026-02-25T21:20:10.668076+00:00,6.029973179718726,-10.98148561498119,-1.3771702544696254,178.702496105019,-71.04860582582336,-22.986984054909392
1772054410.6688883,2026-02-25T21:20:10.668888+00:00,6.031506235246341,-10.980425457118692,-1.3758814067141907,178.6968444978833,-71.07310393732713,-22.833295149676832
1772054410.6695213,2026-02-25T21:20:10.669521+00:00,6.03304626098118,-10.979359078480917,-1.374584769859903,178.70240241846048,-71.08895775325173,-22.687464607180324
1772054410.671023,2026-02-25T21:20:10.671023+00:00,6.034587139577773,-10.978288039462681,-1.3732703434710516,178.6768614171245,-71.10267813568073,-22.51109323042189
1772054410.6716473,2026-02-25T21:20:10.671647+00:00,6.0361205038088,-10.977221413870504,-1.3719390720521951,178.6330777414955,-71.10745795621273,-22.32105876179526
1772054410.6722603,2026-02-25T21:20:10.672260+00:00,6.037643036927005,-10.976164466825828,-1.3705978969806478,178.55977228704413,-71.10810717866622,-22.109964672730698
1772054410.6728358,2026-02-25T21:20:10.672836+00:00,6.0391484922218766,-10.975102894328318,-1.369249458832586,178.48139095942642,-71.09986387318304,-21.899003228830356
1772054410.6733217,2026-02-25T21:20:10.673322+00:00,6.0406409032673105,-10.974028207892129,-1.3678981459672273,178.4085231123287,-71.08816373750818,-21.692159710646255
1772054410.6739798,2026-02-25T21:20:10.673980+00:00,6.04213672398021,-10.972944976815333,-1.36653453945817,178.35333591536968,-71.07820439921905,-21.49797380001917
1772054410.7111156,2026-02-25T21:20:10.711116+00:00,6.044465577630612,-10.976143291584501,-1.3710770694868184,178.38288209654556,-71.06401812967644,-21.396018218881043
1772054410.7117226,2026-02-25T21:20:10.711723+00:00,6.045995802498159,-10.97500801055772,-1.3696622297819088,178.3534561418553,-71.06414243952646,-21.211215017296905
1772054410.712256,2026-02-25T21:20:10.712256+00:00,6.047460797053459,-10.973899221725619,-1.3682684348189005,178.3301036839355,-71.06192120573988,-21.03659433970984
1772054410.7128239,2026-02-25T21:20:10.712824+00:00,6.0489080055977,-10.972785524894888,-1.3668525241151324,178.30291528205373,-71.0698498745879,-20.858879883773323
1772054410.7133408,2026-02-25T21:20:10.713341+00:00,6.050335277418128,-10.97166517079034,-1.365420129791565,178.28859683750082,-71.07484372341278,-20.700479629709882
1772054410.7139359,2026-02-25T21:20:10.713936+00:00,6.051741202248907,-10.970533008231198,-1.3639844683183533,178.27696101860568,-71.0832814253954,-20.54756445555899
1772054410.71438,2026-02-25T21:20:10.714380+00:00,6.053141222510022,-10.969391773147839,-1.3625460632170034,178.28054636932777,-71.09005125903838,-20.408638711367292
1772054410.7147481,2026-02-25T21:20:10.714748+00:00,6.054550026075543,-10.968241740508986,-1.361105087472502,178.28414688258056,-71.09146055235173,-20.263383168440544
1772054410.7151504,2026-02-25T21:20:10.715150+00:00,6.05596172740821,-10.967076904110208,-1.3596721818413866,178.30714876307837,-71.10029626375061,-20.129767989591794
1772054410.715491,2026-02-25T21:20:10.715491+00:00,6.057366557373729,-10.965901833157835,-1.358246054663885,178.3436801810069,-71.10027541498467,-20.009286610495433
1772054410.7558472,2026-02-25T21:20:10.755847+00:00,6.058769707858251,-10.964731436105376,-1.3568307387896485,178.38805446793992,-71.10319212562271,-19.900591519827366
1772054410.7564044,2026-02-25T21:20:10.756404+00:00,6.0601889651014975,-10.96357602483198,-1.3554155054094161,178.44404388151065,-71.10371212530146,-19.81124874071943
1772054410.7569058,2026-02-25T21:20:10.756906+00:00,6.061632833750821,-10.962431337111191,-1.3539719368262189,178.47471365426466,-71.1002618756107,-19.7000120085275
1772054410.7573438,2026-02-25T21:20:10.757344+00:00,6.063092320291521,-10.961279491987383,-1.352483286945607,178.50280529520208,-71.08881143615866,-19.58698967336897
1772054410.7578382,2026-02-25T21:20:10.757838+00:00,6.064547874193835,-10.96010815190972,-1.3509552232336242,178.49166202801538,-71.08166136520703,-19.426151084338347
1772054410.7583215,2026-02-25T21:20:10.758322+00:00,6.065994243356828,-10.95892017784794,-1.349397912844162,178.45619644305654,-71.07611480106114,-19.233456221930457
1772054410.7587535,2026-02-25T21:20:10.758754+00:00,6.067444973422895,-10.957732149110289,-1.3478202262181365,178.4061530755249,-71.06989066671645,-19.026090952870735
1772054410.7591925,2026-02-25T21:20:10.759192+00:00,6.0689019955028725,-10.95656127834631,-1.346223344936837,178.33638150429624,-71.06958558123108,-18.806527100023565
1772054410.7596054,2026-02-25T21:20:10.759605+00:00,6.070355981199136,-10.955404824503917,-1.3446011937118552,178.25857023647043,-71.06710460780974,-18.58872336679249
1772054410.760037,2026-02-25T21:20:10.760037+00:00,6.07179456129292,-10.954244768100844,-1.3429606846715214,178.19783688985206,-71.07245720391558,-18.392352490777533
1772054410.80362,2026-02-25T21:20:10.803620+00:00,6.072004992752488,-10.952461140456961,-1.3409238699978137,178.17239996678788,-71.07299655730928,-18.23757793410035
1772054410.8072746,2026-02-25T21:20:10.807275+00:00,6.073453637055882,-10.951225117590369,-1.3392057892090827,178.14723990410008,-71.08302565012444,-18.06240703731887
1772054410.8511136,2026-02-25T21:20:10.851114+00:00,6.074866561863387,-10.950013707922311,-1.3375212047797418,178.1436811895422,-71.09401633690823,-17.906629414468963
1772054410.851692,2026-02-25T21:20:10.851692+00:00,6.076293926642931,-10.948794472619648,-1.3358060752014467,178.1357984672374,-71.1115082891936,-17.741425287176288
1772054410.852154,2026-02-25T21:20:10.852154+00:00,6.077726739458339,-10.947576078276613,-1.3340723724028722,178.1252979728857,-71.13839211951293,-17.575703273343287
1772054410.8527417,2026-02-25T21:20:10.852742+00:00,6.079156261076896,-10.94636067177979,-1.3323254078174311,178.0884163604415,-71.14572397606696,-17.389193492528175
1772054410.8532395,2026-02-25T21:20:10.853240+00:00,6.080578181096257,-10.945143933767422,-1.3305726238754776,178.0542873799511,-71.1504802378527,-17.208459101200457
1772054410.8538213,2026-02-25T21:20:10.853821+00:00,6.081988902879032,-10.943922969902594,-1.3288146287091036,178.02901810511136,-71.14513177642198,-17.039615517923497
1772054410.8543892,2026-02-25T21:20:10.854389+00:00,6.083390109380678,-10.942696983135297,-1.3270509056318756,178.00934797580513,-71.13822192917223,-16.876266617095364
1772054410.8548968,2026-02-25T21:20:10.854897+00:00,6.084786170806052,-10.941464080800538,-1.3252784362509822,178.00353902063765,-71.12754839165538,-16.726388074900715
1772054410.8973763,2026-02-25T21:20:10.897376+00:00,6.087209543674645,-10.94273087642609,-1.3249846046211753,178.00768091085217,-71.11629946979316,-16.58733848040036
1772054410.8998723,2026-02-25T21:20:10.899872+00:00,6.08864289500786,-10.941452143087867,-1.3231347396392623,177.98701102675287,-71.11354497308464,-16.409962778100684
1772054410.9013715,2026-02-25T21:20:10.901371+00:00,6.090041403231002,-10.940216108624758,-1.321327877390164,177.9459720542988,-71.11256095090354,-16.218392065853998
1772054410.9024627,2026-02-25T21:20:10.902463+00:00,6.091460580890115,-10.938988821548515,-1.3194987110661724,177.89550132814728,-71.11406037795533,-16.020982086556895
1772054410.9033153,2026-02-25T21:20:10.903315+00:00,6.092886114612479,-10.937764610612946,-1.3176367133772455,177.83273701756085,-71.11170230615949,-15.815961915846122
1772054410.9041653,2026-02-25T21:20:10.904165+00:00,6.094301260135032,-10.936534222575679,-1.3157460815175401,177.76244676686315,-71.11986306694659,-15.601940978482485
1772054410.9046757,2026-02-25T21:20:10.904676+00:00,6.095697636726978,-10.935289782950525,-1.3138337564327567,177.68917876718808,-71.11707820988778,-15.383924202090498
1772054410.905393,2026-02-25T21:20:10.905393+00:00,6.0970693443128745,-10.934031965016548,-1.311910659532697,177.58029591858073,-71.11299085554882,-15.129325478207157
1772054410.9067385,2026-02-25T21:20:10.906739+00:00,6.098428456116744,-10.932768550965948,-1.3099834782094435,177.4544270504748,-71.10859181844364,-14.85750067101707
1772054410.9074452,2026-02-25T21:20:10.907445+00:00,6.09979461232102,-10.93150638365285,-1.3080546627472844,177.30819384834558,-71.10471799562129,-14.56774531663858
1772054410.938997,2026-02-25T21:20:10.938997+00:00,6.100702163747763,-10.932794739416732,-1.3062171903383035,177.20286776890853,-71.09008615140164,-14.322734904241372
1772054410.939723,2026-02-25T21:20:10.939723+00:00,6.108944119534328,-10.925169668958397,-1.2942003743235975,176.40736957444028,-71.09153289862833,-12.671963262773826
1772054410.9405658,2026-02-25T21:20:10.940566+00:00,6.110310801286514,-10.923876057745037,-1.2921965363199113,176.25312663175634,-71.08910891480696,-12.366630451628247
1772054410.9417324,2026-02-25T21:20:10.941732+00:00,6.111673471267793,-10.922573114461837,-1.2901790774705426,176.09112057458267,-71.08254630394049,-12.054133549568373
1772054410.9424481,2026-02-25T21:20:10.942448+00:00,6.113027942690286,-10.92126300229044,-1.2881537844596553,175.93124402972762,-71.07432838342208,-11.747686273017388
1772054410.9538875,2026-02-25T21:20:10.953887+00:00,6.114373026955299,-10.919953164080711,-1.2861352425187862,175.7763274272449,-71.0669227622702,-11.44921034111553
