unix_time,iso_time,x,y,z,roll_deg,pitch_deg,yaw_deg
1775080614.7896514,2026-04-01T21:56:54.789651+00:00,0.008488278384584411,0.01011287781090175,-0.006300559733044234,0.3420862363434943,0.29209325179698675,-1.016911155300675
1775080614.8076422,2026-04-01T21:56:54.807642+00:00,0.008455009283619669,0.010127329855551257,-0.006304189117843672,0.3420112426208299,0.29344647759604175,-1.0198086622223337
1775080614.8298361,2026-04-01T21:56:54.829836+00:00,0.008444795251226286,0.010130649722306278,-0.00630442031216714,0.3417814613174448,0.29332542711065357,-1.0204009881273801
1775080614.8348548,2026-04-01T21:56:54.834855+00:00,0.008432357870447518,0.010133252126401008,-0.006304315906894669,0.3413773723781894,0.293227814177001,-1.0212261645568974
1775080614.838735,2026-04-01T21:56:54.838735+00:00,0.008417388769434745,0.010133898449636736,-0.00630281599833918,0.3407828873551856,0.2930171401700547,-1.0221373712214135
1775080614.8515818,2026-04-01T21:56:54.851582+00:00,0.00840635225084549,0.010132803487558505,-0.006300533202223198,0.34024809822859137,0.29263390044672744,-1.0230958430712926
1775080614.8743393,2026-04-01T21:56:54.874339+00:00,0.008389282265588998,0.010128689726527453,-0.006295628701435934,0.3397208518358353,0.2916785930980034,-1.023502394138588
1775080614.875366,2026-04-01T21:56:54.875366+00:00,0.008376037532509529,0.01012335271238513,-0.006291320328183291,0.3395013080834336,0.29156291806892937,-1.023956189928008
1775080614.8816383,2026-04-01T21:56:54.881638+00:00,0.008359335141717723,0.010113901393947989,-0.00628570440120404,0.33944515768864325,0.29230312081761545,-1.0253963714710117
1775080614.8873308,2026-04-01T21:56:54.887331+00:00,0.008343430682752992,0.010102409209121923,-0.006280263762574475,0.33918502955657115,0.29272507423773786,-1.0266805403093686
1775080614.9169924,2026-04-01T21:56:54.916992+00:00,0.008326687426785261,0.010088242336281798,-0.006275290000573465,0.3383645600785072,0.2927974077302874,-1.0277280022161028
1775080614.9183373,2026-04-01T21:56:54.918337+00:00,0.008309452846396235,0.010072102997236506,-0.006271588257746175,0.33796930639794487,0.2928350095448041,-1.028397732502338
1775080614.9193585,2026-04-01T21:56:54.919358+00:00,0.008292521105250488,0.010055100246272609,-0.006268910351887676,0.3383214300028275,0.29279828526137963,-1.0293582829858188
1775080614.9327826,2026-04-01T21:56:54.932783+00:00,0.008274482540260641,0.010036118062241408,-0.0062664598893611935,0.3387362594071816,0.2926698538214316,-1.0305884927852629
1775080614.9607315,2026-04-01T21:56:54.960732+00:00,0.008321248977445003,0.010054052537312855,-0.006283315559548895,0.3389425616694254,0.2927732414633307,-1.0237383038066346
1775080614.962201,2026-04-01T21:56:54.962201+00:00,0.00826406551680402,0.01000443179968144,-0.006279409146355148,0.33821705347630465,0.2921322709891618,-1.0267141577443297
1775080614.9739723,2026-04-01T21:56:54.973972+00:00,0.008241296428147157,0.009986912041712466,-0.006280572015669386,0.33754002708775965,0.29177708278744446,-1.0268654312598786
1775080614.9751363,2026-04-01T21:56:54.975136+00:00,0.00821948444961722,0.009970873257664067,-0.0062814931232688664,0.33682745183476387,0.29185423903714486,-1.0270929074212867
1775080614.9868982,2026-04-01T21:56:54.986898+00:00,0.00819838022693521,0.009955627931571884,-0.006280671701621594,0.33591920106868506,0.29229036370419703,-1.0275498067780529
1775080615.0055435,2026-04-01T21:56:55.005543+00:00,0.008169553742724942,0.009935169542846211,-0.006278186526829085,0.3351675074698639,0.29270533614031924,-1.0278750179795848
1775080615.0063553,2026-04-01T21:56:55.006355+00:00,0.008134171100019289,0.009976975490438418,-0.006199171852709186,0.33694959024471427,0.29282298207463514,-1.0216708583240608
1775080615.007149,2026-04-01T21:56:55.007149+00:00,0.008041786734214663,0.009929503826303579,-0.006181266267973855,0.3349924060313846,0.29382667840713184,-1.0232851190408732
1775080615.0077374,2026-04-01T21:56:55.007737+00:00,0.008011795934021033,0.00991239702225341,-0.006174986084955912,0.33411493976559814,0.29455037049158944,-1.024284134347506
1775080615.0167878,2026-04-01T21:56:55.016788+00:00,0.007960166488584696,0.00987931173024838,-0.006163414904371328,0.33331395277146064,0.2952605524718836,-1.0262318421723704
1775080615.0211496,2026-04-01T21:56:55.021150+00:00,0.007942767875732622,0.009866949366012498,-0.00615899311806213,0.33333800445029343,0.2953564371220755,-1.0267032645915244
1775080615.0598989,2026-04-01T21:56:55.059899+00:00,0.008214679587409509,0.009951761962303149,-0.006280046792144198,0.3353923543275486,0.2934671636492474,-1.019325188822675
1775080615.0609593,2026-04-01T21:56:55.060959+00:00,0.008131737177194016,0.009892181824040723,-0.006262332073971642,0.3345665092281345,0.2938026828025945,-1.02156914458428
1775080615.061913,2026-04-01T21:56:55.061913+00:00,0.008103832027637094,0.00986604465327344,-0.006254065720222084,0.33348266319639236,0.2934978016526981,-1.0222794439369731
1775080615.0627592,2026-04-01T21:56:55.062759+00:00,0.008080326359294395,0.009841830990703957,-0.006247843060409736,0.3328794160280397,0.2932420684463005,-1.0227646415905918
1775080615.1036806,2026-04-01T21:56:55.103681+00:00,0.008042489493157863,0.00980132832348216,-0.006240060465159711,0.33220304578020804,0.29335393790359426,-1.023685396287455
1775080615.1042418,2026-04-01T21:56:55.104242+00:00,0.008290440648867829,0.009889498143077949,-0.0062837067464117154,0.3336273971118273,0.29172900070919094,-1.0183723457464524
1775080615.1046743,2026-04-01T21:56:55.104674+00:00,0.008221850856238852,0.009806204113536932,-0.006267935430692,0.3316607134742815,0.29182569392896324,-1.0205428931673306
1775080615.1049743,2026-04-01T21:56:55.104974+00:00,0.008277350757772682,0.009941129071985246,-0.006290997934616499,0.33402092887245943,0.2919034393078286,-1.0143557007216315
1775080615.1598861,2026-04-01T21:56:55.159886+00:00,0.008331174428635717,0.009910537617005397,-0.006284310802570965,0.33523210125290437,0.2914279786287874,-1.0084943521180287
1775080615.1689603,2026-04-01T21:56:55.168960+00:00,0.008266295496878486,0.00986368869354248,-0.006276027547070573,0.3357981813787902,0.2923787651445895,-1.0094691318812334
1775080615.186029,2026-04-01T21:56:55.186029+00:00,0.00824769611460323,0.009851981562910743,-0.006274460795597062,0.33592958908145587,0.29221786878763006,-1.010218438587162
1775080615.192126,2026-04-01T21:56:55.192126+00:00,0.008369894785681491,0.009935353031632604,-0.006300493292421053,0.3381897847760631,0.29168302983532796,-1.0037459674998552
1775080615.196982,2026-04-01T21:56:55.196982+00:00,0.008303218192367977,0.009920172859660787,-0.0062929711462611235,0.3397671725160734,0.290812465371896,-1.0076430999865482
1775080615.1979747,2026-04-01T21:56:55.197975+00:00,0.008294813140662535,0.009916982850985408,-0.006291409258318186,0.3401905647742648,0.2906526675453948,-1.0082946094049836
1775080615.220846,2026-04-01T21:56:55.220846+00:00,0.008279553646443226,0.009910214069233902,-0.006288002010987565,0.3404976843882091,0.290656615382929,-1.0091687407572008
1775080615.2224574,2026-04-01T21:56:55.222457+00:00,0.00826265457816965,0.009901158805316307,-0.006283756837434993,0.3405430680326891,0.29090105246353204,-1.009717099717226
1775080615.2280552,2026-04-01T21:56:55.228055+00:00,0.008312837891203573,0.009936965985899021,-0.006302895667653011,0.3419595669931046,0.29048776427590955,-1.0034021132188071
1775080615.2361038,2026-04-01T21:56:55.236104+00:00,0.008255205412895254,0.00992136430274713,-0.006291794925956284,0.343144592514779,0.2905857782196332,-1.005929252672034
1775080615.2426224,2026-04-01T21:56:55.242622+00:00,0.008235035966037462,0.009910952148134868,-0.006289880877353036,0.34360182561023217,0.28993883885172955,-1.0068120601906347
1775080615.2498686,2026-04-01T21:56:55.249869+00:00,0.00821281892227184,0.00989662529913058,-0.0062879198290006245,0.3437244426804738,0.2888715741963239,-1.0080332768826492
1775080615.256927,2026-04-01T21:56:55.256927+00:00,0.008192575809940691,0.009881081476406267,-0.006285514963743061,0.34366278394067123,0.2882023155189286,-1.0091718324329153
1775080615.2586467,2026-04-01T21:56:55.258647+00:00,0.008171464142496702,0.009863060192212085,-0.0062825932457922845,0.3434988067065062,0.2882841561437651,-1.0102664265729535
1775080615.2803946,2026-04-01T21:56:55.280395+00:00,0.008321685928288051,0.009915893235015374,-0.006313241161005438,0.3454020980663213,0.28736676676819806,-1.0026654089610765
1775080615.2891858,2026-04-01T21:56:55.289186+00:00,0.008270507265164007,0.009883621513954102,-0.006307177162066463,0.3446764528695316,0.287355640883603,-1.0056691570490792
1775080615.2920578,2026-04-01T21:56:55.292058+00:00,0.008393480150335303,0.00986869875490935,-0.006352162307194529,0.3457092307806301,0.2867543620486696,-0.9990800166181876
1775080615.2935395,2026-04-01T21:56:55.293540+00:00,0.008358602306400361,0.009848583358615225,-0.006358113052939512,0.34628731003752444,0.28356487158096216,-1.0016376822651307
1775080615.2952054,2026-04-01T21:56:55.295205+00:00,0.008346534959240308,0.009841228923682084,-0.0063603042886744895,0.3465619629408333,0.28218883849118176,-1.00297165875291
1775080615.2967145,2026-04-01T21:56:55.296715+00:00,0.008334732715434638,0.009834771108234627,-0.006361203070009169,0.34618924753516467,0.28147284805139366,-1.0040380711904795
1775080615.3353474,2026-04-01T21:56:55.335347+00:00,0.008404472842089235,0.009853170391301232,-0.006365029156302436,0.34682905647466683,0.2822536340046394,-0.9979749591411355
1775080615.3357635,2026-04-01T21:56:55.335763+00:00,0.008371204247532247,0.009851230055347293,-0.006363404836957474,0.34613395747654596,0.2803812813553445,-1.00141555123055
1775080615.3360488,2026-04-01T21:56:55.336049+00:00,0.008363792553582492,0.009849074028801107,-0.006361543694162838,0.3460176099531622,0.28008342402927355,-1.0016129475834832
1775080615.3365695,2026-04-01T21:56:55.336570+00:00,0.008353872460805606,0.0098451300165131,-0.006359122197045292,0.34573083845046787,0.27954703493312855,-1.0016599344979007
1775080615.3807828,2026-04-01T21:56:55.380783+00:00,0.008342955114457408,0.00983884459599001,-0.006357063853350942,0.34556043921923785,0.27911079458287263,-1.0019967985404785
1775080615.3821127,2026-04-01T21:56:55.382113+00:00,0.008332601639311269,0.009830413082908282,-0.0063553922173587955,0.345175929115927,0.2790124583222038,-1.0025755062639212
1775080615.3833513,2026-04-01T21:56:55.383351+00:00,0.008322392156441052,0.0098192015085131,-0.00635367566506941,0.3448772478904963,0.2790925252998273,-1.0031971388465317
1775080615.384817,2026-04-01T21:56:55.384817+00:00,0.008374946341248534,0.009900293702333581,-0.006374963163521067,0.3467852058488995,0.2795709028993059,-0.9958016074964547
1775080615.4233916,2026-04-01T21:56:55.423392+00:00,0.008343112446794575,0.009894593951119633,-0.006376719952213693,0.3462339710191281,0.2799343962380494,-0.9984292922294903
1775080615.4238021,2026-04-01T21:56:55.423802+00:00,0.008335072705796321,0.009888987658560909,-0.006378266979347135,0.346145369343892,0.27972659377470266,-0.9988356492453524
1775080615.4240875,2026-04-01T21:56:55.424088+00:00,0.008409999899324604,0.009831672075807759,-0.0063949102433597665,0.3466980400032179,0.27980526118481563,-0.9919703860284724
1775080615.424376,2026-04-01T21:56:55.424376+00:00,0.008379084605387874,0.009808429176729222,-0.006403382333059333,0.34557801929034393,0.2789551147445401,-0.9943499337587038
1775080615.468256,2026-04-01T21:56:55.468256+00:00,0.008368972459853505,0.009799971634148065,-0.006405566752586108,0.34487723666464076,0.27976299898798457,-0.9948800641203327
1775080615.4690568,2026-04-01T21:56:55.469057+00:00,0.00835851011297416,0.009791446131338597,-0.0064092367468882834,0.3442705051923987,0.2804446814614264,-0.9952221342782323
1775080615.4709756,2026-04-01T21:56:55.470976+00:00,0.00834743823696816,0.009783224616738289,-0.006414751697966952,0.3437716703344528,0.2807104950238452,-0.9958161308714711
1775080615.4715304,2026-04-01T21:56:55.471530+00:00,0.008336597779688171,0.009775660171878706,-0.0064214458947835775,0.3435543786566991,0.2811929404368112,-0.9967861307357508
1775080615.5144753,2026-04-01T21:56:55.514475+00:00,0.008307902852077265,0.00978592951708523,-0.00638275821505359,0.34435043898497536,0.282106121656875,-0.987906461818051
1775080615.5155253,2026-04-01T21:56:55.515525+00:00,0.008258946465513938,0.009784776001389805,-0.006401652184766717,0.34312307652016055,0.28407777160513004,-0.9898812232469598
1775080615.51735,2026-04-01T21:56:55.517350+00:00,0.008228335148386159,0.009782451039586955,-0.0064082330194458045,0.34254054330950356,0.28411243673372677,-0.9926179491208573
1775080615.5190146,2026-04-01T21:56:55.519015+00:00,0.008167736570500414,0.009778380636355279,-0.006414898077506142,0.34276969944668906,0.28345794437091726,-1.0042729188657356
1775080615.5255966,2026-04-01T21:56:55.525597+00:00,0.008321278055873193,0.009734081846621528,-0.006388748534737174,0.3424568975153888,0.28387295264538787,-0.9844344994105786
1775080615.5673764,2026-04-01T21:56:55.567376+00:00,0.008035659357805753,0.009728824594758904,-0.006399740425303736,0.3427892507628817,0.2830063026638026,-1.0196037254253
1775080615.603073,2026-04-01T21:56:55.603073+00:00,0.007961259993162573,0.009726586444900733,-0.006400456997477596,0.3426942686123155,0.28270794154581574,-1.006211184239771
